timestamp,value
1445057961867,1.0
1445057966117,-1.0
1445057974133,1.0
1445057978049,-1.0
1445057980515,-1.0
1445057991834,1.0
1445057994001,1.0
1445057996818,1.0
1445058001717,-1.0
1445058013916,1.0
1445058016895,-1.0
1445058027045,-1.0
1445058046917,-1.0
1445058078278,-1.0
1445058082395,-1.0
1445058117896,1.0
1445058126409,-1.0
1445058137125,1.0
1445058151140,-1.0
1445058158702,1.0
1445058163452,-1.0
1445058183041,-1.0
1445058204384,-1.0
1445058216120,1.0
1445058218770,-1.0
1445058220553,-1.0
1445058225272,-1.0
1445058229109,-1.0
1445058231137,1.0
1445058239139,1.0
1445058248374,-1.0
1445058251262,1.0
1445058261943,1.0
1445058282512,1.0
1445058284245,-1.0
1445058289862,-1.0
1445058300547,-1.0
1445058311722,-1.0
1445058318198,1.0
1445058322711,-1.0
1445058326512,-1.0
1445058333210,-1.0
1445058339846,1.0
1445058341478,-1.0
1445058356482,1.0
1445058369067,1.0
1445058391215,1.0
1445058393032,-1.0
1445058394267,1.0
1445058405232,-1.0
1445058409532,-1.0
1445058420953,1.0
1445058445234,1.0
1445058474998,-1.0
1445058509867,-1.0
1445058534049,1.0
1445058539534,-1.0
1445058546071,-1.0
1445058549656,-1.0
1445058558156,-1.0
1445058563750,1.0
1445058566240,-1.0
1445058592277,1.0
1445058593478,-1.0
1445058600591,-1.0
1445058606655,-1.0
1445058610939,-1.0
1445058617471,-1.0
1445058648173,1.0
1445058649497,-1.0
1445058657334,-1.0
1445058663360,1.0
1445058678484,-1.0
1445058679835,1.0
1445058682266,1.0
1445058702978,1.0
1445058713361,1.0
1445058717875,-1.0
1445058726408,1.0
1445058736376,1.0
1445058738638,-1.0
1445058743621,-1.0
1445058754488,1.0
1445058758670,-1.0
1445058760403,-1.0
1445058774604,1.0
1445058783065,-1.0
1445058796805,-1.0
1445058798138,-1.0
1445058804951,1.0
1445058809454,1.0
1445058837608,-1.0
1445058847105,-1.0
1445058849040,1.0
1445058862207,1.0
1445058899308,-1.0
1445058908374,1.0
1445058926539,1.0
1445058934273,1.0
1445058955954,1.0
1445058987970,-1.0
1445058993805,1.0
1445059003956,-1.0
1445059012616,1.0
1445059035937,1.0
1445059040552,-1.0
1445059044601,1.0
1445059058782,1.0
1445059062279,1.0
1445059069845,-1.0
1445059083751,1.0
1445059098417,-1.0
1445059107834,-1.0
1445059116170,-1.0
1445059128640,-1.0
1445059140205,-1.0
1445059154967,-1.0
1445059166050,1.0
1445059173866,-1.0
1445059175286,-1.0
1445059176617,-1.0
1445059180416,1.0
1445059200606,1.0
1445059209397,1.0
1445059217878,-1.0
1445059226858,1.0
1445059242250,1.0
1445059263502,1.0
1445059283042,-1.0
1445059294355,-1.0
1445059307243,1.0
1445059308866,-1.0
1445059314049,-1.0
1445059321583,-1.0
1445059339414,-1.0
1445059353111,1.0
1445059388014,1.0
1445059399896,1.0
1445059406278,-1.0
1445059408379,1.0
1445059422845,1.0
1445059449317,1.0
1445059456234,1.0
1445059460234,-1.0
1445059461516,-1.0
1445059469652,-1.0
1445059477500,-1.0
1445059487286,-1.0
1445059490766,1.0
1445059502004,1.0
1445059520862,-1.0
1445059557895,-1.0
1445059564150,1.0
1445059585880,1.0
1445059595198,-1.0
1445059601211,-1.0
1445059610810,1.0
1445059614077,-1.0
1445059621591,1.0
1445059624275,1.0
1445059644521,1.0
1445059668922,-1.0
1445059671972,1.0
1445059682057,1.0
1445059715169,-1.0
1445059749919,1.0
1445059768574,1.0
1445059773146,-1.0
1445059782864,-1.0
1445059785279,-1.0
1445059791243,-1.0
1445059796541,-1.0
1445059803000,-1.0
1445059808972,-1.0
1445059813179,1.0
1445059842370,1.0
1445059857676,1.0
1445059869761,1.0
1445059889047,1.0
1445059919395,1.0
1445059920962,-1.0
1445059923330,1.0
1445059925479,1.0
1445059936595,1.0
1445059940552,1.0
1445059947999,1.0
1445059963880,1.0
1445059969446,1.0
1445059991937,1.0
1445060003758,-1.0
1445060034672,1.0
1445060038423,1.0
1445060060324,1.0
1445060061807,-1.0
1445060070727,1.0
1445060075726,-1.0
1445060080126,-1.0
1445060082095,1.0
1445060105427,1.0
1445060124452,-1.0
1445060133704,-1.0
1445060135888,1.0
1445060137074,1.0
1445060172367,1.0
1445060185196,-1.0
1445060206020,-1.0
1445060213925,1.0
1445060250001,1.0
1445060279561,1.0
1445060280911,1.0
1445060284252,-1.0
1445060298231,-1.0
1445060310627,-1.0
1445060328421,1.0
1445060379142,-1.0
1445060381206,1.0
1445060403661,1.0
1445060418610,-1.0
1445060440293,1.0
1445060442643,-1.0
1445060485047,-1.0
1445060521651,1.0
1445060542962,1.0
1445060560757,-1.0
1445060566463,-1.0
1445060593942,-1.0
1445060607891,-1.0
1445060672819,1.0
1445060675271,-1.0
1445060687427,1.0
1445060692526,-1.0
1445060788770,1.0
1445060795341,-1.0
1445060802924,-1.0
1445060808395,1.0
1445060828420,1.0
1445060872617,1.0
1445060885089,1.0
1445060897937,1.0
1445060971636,-1.0
1445061013679,-1.0
1445061019456,1.0
1445061030052,1.0
1445061035301,1.0
1445061052166,-1.0
1445061053333,-1.0
1445061103252,1.0
1445061105712,-1.0
1445061115555,-1.0
1445061119934,-1.0
1445061138344,1.0
1445061209134,-1.0
1445061227307,1.0
1445061262637,1.0
1445061274633,-1.0
1445061288515,1.0
1445061316415,-1.0
1445061324666,-1.0
1445061326816,1.0
1445061385021,-1.0
1445061520065,-1.0
1445061535645,1.0
1445061537545,-1.0
1445061550092,-1.0
1445061609618,-1.0
1445061658001,-1.0
1445061693647,1.0
1445061694964,1.0
1445061701551,1.0
1445061719231,1.0
1445061726029,1.0
1445061759584,1.0
1445061795102,1.0
1445061800555,1.0
1445061813553,-1.0
1445061859024,-1.0
1445061881420,-1.0
1445061923096,1.0
1445061993436,-1.0
1445062012336,-1.0
1445062086882,-1.0
1445062094966,1.0
1445062177211,-1.0
1445062187099,1.0
1445062244790,-1.0
1445062280723,1.0
1445062287707,-1.0
1445062311372,-1.0
1445062318224,-1.0
1445062337951,1.0
1445062339418,1.0
1445062349597,1.0
1445062351780,-1.0
1445062357730,1.0
1445062366979,-1.0
1445062375914,1.0
1445062487828,-1.0
1445062492243,-1.0
1445062500697,-1.0
1445062515768,1.0
1445062523640,-1.0
1445062533008,-1.0
1445062534792,1.0
1445062535907,-1.0
1445062540193,-1.0
1445062541943,-1.0
1445062543643,1.0
1445062545631,1.0
1445062550662,1.0
1445062557881,1.0
1445062578400,-1.0
1445062586556,1.0
1445062598727,-1.0
1445062602997,1.0
1445062613797,-1.0
1445062622034,-1.0
1445062641137,1.0
1445062659668,-1.0
1445062661425,-1.0
1445062668776,-1.0
1445062673711,1.0
1445062677442,1.0
1445062700634,1.0
1445062718355,1.0
1445062719485,-1.0
1445062728619,1.0
1445062756180,-1.0
1445062761714,-1.0
1445062768546,1.0
1445062774894,1.0
1445062780328,-1.0
1445062803167,-1.0
1445062853401,-1.0
1445062859384,1.0
1445062915716,-1.0
1445062923490,-1.0
1445062938760,-1.0
1445062948674,-1.0
1445062966183,-1.0
1445062970555,1.0
1445062995130,1.0
1445063028212,1.0
1445063067758,-1.0
1445063084250,1.0
1445063088070,1.0
1445063113506,-1.0
1445063125956,1.0
1445063130093,-1.0
1445063133408,1.0
1445063141743,1.0
1445063144544,-1.0
1445063154380,-1.0
1445063163777,-1.0
1445063177508,1.0
1445063183673,-1.0
1445063196973,-1.0
1445063204026,-1.0
1445063233171,-1.0
1445063238730,-1.0
1445063268584,1.0
1445063291102,-1.0
1445063303194,-1.0
1445063309808,-1.0
1445063314039,1.0
1445063324886,-1.0
1445063327159,-1.0
1445063328719,1.0
1445063334282,1.0
1445063339467,1.0
1445063353942,-1.0
1445063364821,1.0
1445063368153,-1.0
1445063375438,1.0
1445063393401,-1.0
1445063394636,1.0
1445063401154,-1.0
1445063418933,1.0
1445063443488,1.0
1445063452105,-1.0
1445063462522,1.0
1445063465339,1.0
1445063484013,1.0
1445063489881,-1.0
1445063493647,1.0
1445063495414,1.0
1445063500849,-1.0
1445063507787,1.0
1445063513448,-1.0
1445063525114,-1.0
1445063533718,-1.0
1445063539631,-1.0
1445063542079,-1.0
1445063545360,1.0
1445063574506,1.0
1445063579339,1.0
1445063587524,1.0
1445063601425,-1.0
1445063606308,1.0
1445063635501,1.0
1445063651674,1.0
1445063669066,1.0
1445063672569,1.0
1445063675536,-1.0
1445063679418,1.0
1445063682535,-1.0
1445063685644,-1.0
1445063699759,1.0
1445063703694,1.0
1445063706157,-1.0
1445063712216,-1.0
1445063722561,-1.0
1445063728727,1.0
1445063741907,1.0
1445063767241,-1.0
1445063805034,-1.0
1445063806539,1.0
1445063815620,-1.0
1445063819652,1.0
1445063831858,1.0
1445063853795,1.0
1445063881489,-1.0
1445063886789,-1.0
1445063911767,-1.0
1445063919202,1.0
1445063921151,1.0
1445063933320,-1.0
1445063949571,1.0
1445063968893,-1.0
1445063975130,-1.0
1445063998112,-1.0
1445064035907,-1.0
1445064065489,-1.0
1445064129231,-1.0
1445064133466,1.0
1445064135580,-1.0
1445064141847,-1.0
1445064151377,1.0
1445064171105,1.0
1445064175169,1.0
1445064189867,1.0
1445064191655,-1.0
1445064218072,1.0
1445064248959,1.0
1445064250192,1.0
1445064264315,1.0
1445064275398,-1.0
1445064278732,1.0
1445064287265,1.0
1445064296546,-1.0
1445064307180,1.0
1445064334332,-1.0
1445064380542,-1.0
1445064411049,-1.0
1445064421766,1.0
1445064425335,-1.0
1445064469234,-1.0
1445064476087,-1.0
1445064512041,-1.0
1445064515077,1.0
1445064534833,-1.0
1445064545003,-1.0
1445064556267,1.0
1445064574379,1.0
1445064581299,-1.0
1445064596658,1.0
1445064604832,1.0
1445064622676,1.0
1445064725223,1.0
1445064735370,1.0
1445064737605,1.0
1445064748208,1.0
1445064755707,-1.0
1445064761637,1.0
1445064768651,-1.0
1445064858858,1.0
1445064862208,1.0
1445064869089,-1.0
1445064886945,-1.0
1445064894193,1.0
1445064941051,1.0
1445064959231,1.0
1445064962247,-1.0
1445064974280,-1.0
1445064988181,-1.0
1445065003082,-1.0
1445065006235,-1.0
1445065014979,1.0
1445065026524,-1.0
1445065038438,1.0
1445065043441,1.0
1445065047991,-1.0
1445065050743,-1.0
1445065064858,1.0
1445065068893,-1.0
1445065087858,1.0
1445065099060,1.0
1445065109311,1.0
1445065130781,-1.0
1445065140880,-1.0
1445065142047,1.0
1445065149780,-1.0
1445065157330,-1.0
1445065168629,-1.0
1445065179047,-1.0
1445065228346,-1.0
1445065245485,1.0
1445065250165,-1.0
1445065360710,-1.0
1445065379562,1.0
1445065453948,1.0
1445065472790,-1.0
1445065481781,-1.0
1445065492347,1.0
1445065530135,-1.0
1445065532434,-1.0
1445065583874,-1.0
1445065595203,1.0
1445065608373,-1.0
1445065640210,1.0
1445065687183,-1.0
1445065690014,-1.0
1445065697582,-1.0
1445065714051,1.0
1445065718219,-1.0
1445065730974,-1.0
1445065734677,-1.0
1445065739560,-1.0
1445065745723,1.0
1445065771935,1.0
1445065780652,1.0
1445065783615,-1.0
1445065797881,1.0
1445065807710,-1.0
1445065818073,-1.0
1445065828257,1.0
1445065833856,-1.0
1445065844454,-1.0
1445065853369,-1.0
1445065868166,1.0
1445065874348,1.0
1445065920329,1.0
1445065992364,-1.0
1445066038538,1.0
1445066050709,-1.0
1445066060127,1.0
1445066079684,1.0
1445066095434,1.0
1445066117430,-1.0
1445066122548,1.0
1445066160027,1.0
1445066176180,1.0
1445066185266,1.0
1445066193749,-1.0
1445066196549,-1.0
1445066201348,1.0
1445066222561,1.0
1445066223999,-1.0
1445066235501,1.0
1445066260145,1.0
1445066284872,1.0
1445066288988,-1.0
1445066332597,1.0
1445066350239,1.0
1445066354462,-1.0
1445066369506,-1.0
1445066371771,-1.0
1445066380809,-1.0
1445066398558,-1.0
1445066450257,-1.0
1445066472726,-1.0
1445066543699,1.0
1445066645443,1.0
1445066657192,1.0
1445066664426,1.0
1445066674903,-1.0
1445066687127,-1.0
1445066723010,1.0
1445066727063,1.0
1445066747072,-1.0
1445066765840,1.0
1445066778491,1.0
1445066829443,-1.0
1445066845646,-1.0
1445066883429,-1.0
1445066899085,-1.0
1445066909215,1.0
1445066998130,1.0
1445067006696,-1.0
1445067030058,1.0
1445067035672,-1.0
1445067047643,1.0
1445067087193,-1.0
1445067099725,-1.0
1445067112576,-1.0
1445067131558,-1.0
1445067133653,1.0
1445067160735,1.0
1445067172341,-1.0
1445067173358,-1.0
1445067189930,-1.0
1445067201912,1.0
1445067230574,1.0
1445067240516,1.0
1445067256267,1.0
1445067258282,-1.0
1445067261398,-1.0
1445067263698,1.0
1445067288388,-1.0
1445067292337,1.0
1445067314499,1.0
1445067324131,1.0
1445067336044,1.0
1445067385284,1.0
1445067399040,1.0
1445067401307,1.0
1445067460189,1.0
1445067516723,1.0
1445067521189,1.0
1445067525154,-1.0
1445067580900,-1.0
1445067590468,1.0
1445067600019,1.0
1445067619699,1.0
1445067621516,-1.0
1445067660203,1.0
1445067693340,-1.0
1445067698672,-1.0
1445067750374,1.0
1445067789831,-1.0
1445067797566,-1.0
1445067802283,-1.0
1445067808033,1.0
1445067822574,1.0
1445067845909,1.0
1445067856245,1.0
1445067860629,-1.0
1445067863346,-1.0
1445067904100,1.0
1445067915711,-1.0
1445067936794,1.0
1445067946748,1.0
1445067951257,-1.0
1445067957272,-1.0
1445067972455,-1.0
1445067976653,-1.0
1445068037805,1.0
1445068045453,-1.0
1445068054019,1.0
1445068068564,1.0
1445068097964,-1.0
1445068110967,1.0
1445068119054,-1.0
1445068140051,1.0
1445068145667,-1.0
1445068180604,-1.0
1445068238832,1.0
1445068250502,-1.0
1445068296626,-1.0
1445068301629,1.0
1445068317199,-1.0
1445068338671,1.0
1445068340254,1.0
1445068343155,-1.0
1445068399618,1.0
1445068405852,-1.0
1445068413304,-1.0
1445068473931,1.0
1445068481726,-1.0
1445068484756,1.0
1445068526399,-1.0
1445068531598,-1.0
1445068553797,1.0
1445068572769,1.0
1445068580660,1.0
1445068582309,1.0
1445068585259,-1.0
1445068604356,1.0
1445068626896,-1.0
1445068639838,-1.0
1445068658098,-1.0
1445068661066,-1.0
1445068673943,1.0
1445068716789,1.0
1445068727740,-1.0
1445068744040,-1.0
1445068767254,1.0
1445068786073,1.0
1445068793549,-1.0
1445068801145,-1.0
1445068845817,-1.0
1445068852880,-1.0
1445068883972,1.0
1445068911029,-1.0
1445068964689,-1.0
1445068972169,-1.0
1445068976317,1.0
1445068986712,1.0
1445069012330,1.0
1445069027377,1.0
1445069028567,-1.0
1445069033563,1.0
1445069039293,-1.0
1445069045424,1.0
1445069046455,-1.0
1445069066130,-1.0
1445069082772,1.0
1445069101115,-1.0
1445069114075,-1.0
1445069144182,-1.0
1445069191287,1.0
1445069219531,1.0
1445069239172,1.0
1445069284147,-1.0
1445069288510,-1.0
1445069299179,1.0
1445069307798,-1.0
1445069320364,1.0
1445069334412,1.0
1445069368711,1.0
1445069382392,-1.0
1445069419545,-1.0
1445069435561,1.0
1445069491621,1.0
1445069537768,-1.0
1445069570048,-1.0
1445069586909,-1.0
1445069607503,1.0
1445069627149,-1.0
1445069628630,1.0
1445069635828,-1.0
1445069639294,-1.0
1445069662599,1.0
1445069677868,1.0
1445069686919,1.0
1445069721151,-1.0
1445069749739,-1.0
1445069762817,-1.0
1445069788482,1.0
1445069809480,1.0
1445069830104,-1.0
1445069851758,1.0
1445069855406,-1.0
1445069860020,1.0
1445069865435,-1.0
1445069866820,1.0
1445069879749,1.0
1445069894968,-1.0
1445069904686,1.0
1445069910102,-1.0
1445069912102,-1.0
1445069936517,1.0
1445069941048,-1.0
1445069948967,-1.0
1445069982198,-1.0
1445069986573,1.0
1445070004207,1.0
1445070023411,1.0
1445070039058,1.0
1445070041175,-1.0
1445070042541,1.0
1445070055138,-1.0
1445070058321,1.0
1445070078582,-1.0
1445070079766,-1.0
1445070102226,1.0
1445070134226,1.0
1445070148413,1.0
1445070154046,1.0
1445070158448,1.0
1445070166603,1.0
1445070194315,-1.0
1445070196183,-1.0
1445070200814,1.0
1445070206416,-1.0
1445070239156,-1.0
1445070245024,-1.0
1445070252817,1.0
1445070256960,1.0
1445070262158,-1.0
1445070270826,-1.0
1445070285227,1.0
1445070293178,-1.0
1445070296447,-1.0
1445070297898,-1.0
1445070303618,-1.0
1445070305365,1.0
1445070315620,-1.0
1445070323271,-1.0
1445070353959,-1.0
1445070366944,1.0
1445070380015,1.0
1445070381581,1.0
1445070396887,-1.0
1445070408109,-1.0
1445070414408,1.0
1445070415456,-1.0
1445070429889,-1.0
1445070456462,1.0
1445070477973,-1.0
1445070479107,1.0
1445070484825,1.0
1445070488940,-1.0
1445070499737,-1.0
1445070513301,-1.0
1445070517934,1.0
1445070520932,-1.0
1445070539578,-1.0
1445070543395,-1.0
1445070555376,-1.0
1445070556693,1.0
1445070570406,-1.0
1445070579607,1.0
1445070590122,-1.0
1445070624040,1.0
1445070639924,-1.0
1445070656156,-1.0
1445070660622,1.0
1445070663286,1.0
1445070666004,-1.0
1445070667469,-1.0
1445070678848,-1.0
1445070685024,-1.0
1445070688463,-1.0
1445070697360,-1.0
1445070700043,-1.0
1445070727922,-1.0
1445070750335,1.0
1445070759286,1.0
1445070763602,-1.0
1445070776816,1.0
1445070779432,-1.0
1445070789933,1.0
1445070794483,-1.0
1445070802830,-1.0
1445070804514,1.0
1445070814562,-1.0
1445070825868,-1.0
1445070834049,-1.0
1445070838148,1.0
1445070848835,-1.0
1445070857438,-1.0
1445070865861,1.0
1445070895833,-1.0
1445070897534,-1.0
1445070898566,1.0
1445070917209,1.0
1445070919042,1.0
1445070922077,-1.0
